timestamp,Mean_Bias_Mean,Mean_Bias_Median,Mean_Bias_Std,File
2024-12-06 03:00:00,133.03049373614834,133.03049373614834,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241206030000_0000-0000.CSV
2024-12-06 04:00:00,120.02141861635096,120.02141861635096,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241206040000_0000-0000.CSV
2024-12-06 05:00:00,118.19111669969602,118.19111669969602,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241206050000_0000-0000.CSV
2024-12-06 06:00:00,89.79632658882745,89.79632658882745,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241206060000_0000-0000.CSV
2024-12-06 08:00:00,33.52243600347305,33.52243600347305,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241206080000_0000-0000.CSV
2024-12-06 09:00:00,16.436269151980493,16.436269151980493,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241206090000_0000-0000.CSV
2024-12-06 10:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241206100000_0000-0000.CSV
2024-12-06 11:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241206110000_0000-0000.CSV
2024-12-07 00:00:00,47.60942758929774,47.60942758929774,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241207000000_0000-0000.CSV
2024-12-07 01:00:00,102.88469639884102,102.88469639884102,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241207010000_0000-0000.CSV
2024-12-07 02:00:00,126.76306632057066,126.76306632057066,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241207020000_0000-0000.CSV
2024-12-07 03:00:00,128.5120773812896,128.5120773812896,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241207030000_0000-0000.CSV
2024-12-07 04:00:00,136.5102649005447,136.5102649005447,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241207040000_0000-0000.CSV
2024-12-07 05:00:00,124.639218507049,124.639218507049,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241207050000_0000-0000.CSV
2024-12-07 06:00:00,105.50768261305934,105.50768261305934,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241207060000_0000-0000.CSV
2024-12-07 07:00:00,69.21467863785453,69.21467863785453,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241207070000_0000-0000.CSV
2024-12-07 08:00:00,35.20834633028443,35.20834633028443,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241207080000_0000-0000.CSV
2024-12-07 09:00:00,15.888397686017887,15.888397686017887,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241207090000_0000-0000.CSV
2024-12-07 10:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241207100000_0000-0000.CSV
2024-12-08 00:00:00,65.45207927827889,65.45207927827889,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241208000000_0000-0000.CSV
2024-12-08 01:00:00,127.35528759503713,127.35528759503713,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241208010000_0000-0000.CSV
2024-12-08 02:00:00,145.18548054376052,145.18548054376052,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241208020000_0000-0000.CSV
2024-12-08 03:00:00,145.64514900643965,145.64514900643965,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241208030000_0000-0000.CSV
2024-12-08 04:00:00,139.50686257519976,139.50686257519976,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241208040000_0000-0000.CSV
2024-12-08 06:00:00,120.911161330449,120.911161330449,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241208060000_0000-0000.CSV
2024-12-08 07:00:00,74.7998701159842,74.7998701159842,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241208070000_0000-0000.CSV
2024-12-08 08:00:00,39.38319341740857,39.38319341740857,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241208080000_0000-0000.CSV
2024-12-08 09:00:00,15.438505339524385,15.438505339524385,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241208090000_0000-0000.CSV
2024-12-08 10:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241208100000_0000-0000.CSV
2024-12-08 11:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241208110000_0000-0000.CSV
2024-12-09 01:00:00,59.03931916211945,59.03931916211945,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241209010000_0000-0000.CSV
2024-12-09 02:00:00,86.7309240701226,86.7309240701226,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241209020000_0000-0000.CSV
2024-12-09 03:00:00,101.0816830107626,101.0816830107626,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241209030000_0000-0000.CSV
2024-12-09 04:00:00,104.7012316885152,104.7012316885152,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241209040000_0000-0000.CSV
2024-12-09 05:00:00,105.74387935540707,105.74387935540707,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241209050000_0000-0000.CSV
2024-12-09 06:00:00,96.41450998778988,96.41450998778988,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241209060000_0000-0000.CSV
2024-12-09 07:00:00,68.36115546373382,68.36115546373382,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241209070000_0000-0000.CSV
2024-12-09 08:00:00,45.875650646723344,45.875650646723344,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241209080000_0000-0000.CSV
2024-12-09 09:00:00,15.536412978732685,15.536412978732685,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241209090000_0000-0000.CSV
2024-12-09 10:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241209100000_0000-0000.CSV
2024-12-09 11:00:00,,,,MSP3_PMSC_ENGSOLMFC_SSI_CHN_4KM_20241209110000_0000-0000.CSV
